,OpenTime,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_volume,CloseTime,ETH-QuoteAssetVolume,ETH-NumberOfTrades,ETH-TBBAV,ETH-TBQAV,ETH-ignore
485,2023-01-30 21:00:00,1570.0,1575.63,1569.11,1569.37,11263.7441,2023-01-30 21:59:59.999,17716304.778007,16848.0,5095.1584,8013763.663754,0.0
486,2023-01-30 22:00:00,1569.38,1570.67,1567.0,1568.87,8543.4766,2023-01-30 22:59:59.999,13404596.851467,15419.0,4313.5404,6768191.919578,0.0
487,2023-01-30 23:00:00,1568.87,1572.87,1566.52,1572.7,8873.8215,2023-01-30 23:59:59.999,13931694.356952,13453.0,4506.601,7074418.145691,0.0
488,2023-01-31 00:00:00,1572.7,1573.36,1561.79,1562.11,12140.1726,2023-01-31 00:59:59.999,19034548.486403,17330.0,5659.7851,8877291.53269,0.0
489,2023-01-31 01:00:00,1562.11,1569.53,1561.63,1565.96,9885.0648,2023-01-31 01:59:59.999,15474060.661147,21623.0,5052.3764,7908921.099451,0.0
490,2023-01-31 02:00:00,1565.97,1581.08,1565.93,1580.04,17560.4495,2023-01-31 02:59:59.999,27649551.82204,23100.0,10569.1057,16639866.970515,0.0
491,2023-01-31 03:00:00,1580.03,1583.98,1567.19,1571.69,15262.4908,2023-01-31 03:59:59.999,24038232.533898,24921.0,7776.2263,12249822.264672,0.0
492,2023-01-31 04:00:00,1571.69,1575.48,1571.06,1572.09,7380.9456,2023-01-31 04:59:59.999,11610229.844404,15350.0,3853.5549,6061757.716121,0.0
493,2023-01-31 05:00:00,1572.09,1574.02,1565.82,1567.53,9915.9778,2023-01-31 05:59:59.999,15573198.273659,18643.0,4468.0384,7018123.577446,0.0
494,2023-01-31 06:00:00,1567.53,1572.12,1566.62,1570.91,9833.2923,2023-01-31 06:59:59.999,15434292.091343,16658.0,3794.2177,5955308.385079,0.0
495,2023-01-31 07:00:00,1570.91,1575.77,1570.9,1573.66,9914.8875,2023-01-31 07:59:59.999,15601574.813068,17408.0,5040.3447,7930981.564019,0.0
496,2023-01-31 08:00:00,1573.67,1588.73,1572.89,1588.14,33497.564,2023-01-31 08:59:59.999,52994152.390392,38269.0,16901.4148,26730592.148676,0.0
497,2023-01-31 09:00:00,1588.13,1589.56,1579.77,1583.09,17813.9084,2023-01-31 09:59:59.999,28232387.342177,30095.0,8741.6725,13853997.918328,0.0
498,2023-01-31 10:00:00,1583.09,1596.13,1581.92,1588.99,18661.1143,2023-01-31 10:59:59.999,29646724.262324,27029.0,9581.868,15228470.855942,0.0
499,2023-01-31 11:00:00,1589.0,1605.18,1586.97,1599.55,17687.922,2023-01-31 11:59:59.999,28238832.451238,24961.0,9915.2725,15829511.198244,0.0
