OpenTime,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_volume,CloseTime,ETH-QuoteAssetVolume,ETH-NumberOfTrades,ETH-TBBAV,ETH-TBQAV,ETH-ignore,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_volume,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAV,BTC-TBQAV,BTC-ignore
2022-09-18 08:14:00,1428.93,1429.37,1427.4,1428.25,377.5079,2022-09-18 08:14:59.999,539190.659788,573.0,165.6634,236602.186758,0.0,19879.1,19885.0,19872.82,19880.44,153.37269,3048943.4260985,3078.0,73.80462,1467206.1182361,0.0
2022-09-18 08:15:00,1428.24,1429.38,1427.78,1429.38,646.4956,2022-09-18 08:15:59.999,923501.65775,711.0,393.2259,561701.713777,0.0,19880.44,19893.55,19876.43,19888.21,190.08044,3780104.783764,3869.0,100.32272,1995171.2647292,0.0
2022-09-18 08:16:00,1429.37,1429.38,1428.12,1428.42,158.5582,2022-09-18 08:16:59.999,226542.934567,326.0,40.4036,57709.257081,0.0,19888.2,19888.83,19875.24,19884.87,123.21464,2450040.4663273,2252.0,55.16635,1096996.0410729,0.0
2022-09-18 08:17:00,1428.43,1428.84,1427.11,1427.12,868.3505,2022-09-18 08:17:59.999,1240090.048246,636.0,563.4398,804596.43891,0.0,19884.87,19889.8,19876.2,19878.36,151.26361,3007646.7254565,3170.0,74.81618,1487650.6941983,0.0
2022-09-18 08:18:00,1427.12,1427.6,1426.82,1427.47,251.9008,2022-09-18 08:18:59.999,359531.669233,363.0,166.5816,237762.013533,0.0,19878.36,19887.07,19875.24,19877.55,83.75722,1665046.0990696,2054.0,47.50431,944410.7741158,0.0
2022-09-18 08:19:00,1427.47,1428.43,1427.13,1427.69,1345.9104,2022-09-18 08:19:59.999,1921544.468547,657.0,1100.7956,1571536.52561,0.0,19877.55,19890.27,19876.47,19889.62,102.27533,2033636.4490968,2319.0,43.30343,861071.5183413,0.0
2022-09-18 08:20:00,1427.69,1428.5,1427.31,1427.98,466.384,2022-09-18 08:20:59.999,665999.304799,483.0,99.9801,142731.394007,0.0,19889.25,19901.53,19887.12,19897.29,138.3388,2751994.338856,2628.0,80.35705,1598606.5538404,0.0
2022-09-18 08:21:00,1427.98,1428.69,1427.52,1428.6,820.3762,2022-09-18 08:21:59.999,1171552.625444,743.0,701.9198,1002360.742065,0.0,19898.23,19907.41,19896.12,19903.04,150.85295,3002345.0663947,3102.0,79.41355,1580584.6760742,0.0
2022-09-18 08:22:00,1428.6,1429.05,1428.49,1428.54,106.73,2022-09-18 08:22:59.999,152487.702843,259.0,32.7175,46742.578556,0.0,19903.04,19906.39,19901.17,19902.82,101.26348,2015482.2739374,1604.0,43.32981,862432.0104049,0.0
2022-09-18 08:23:00,1428.53,1429.78,1428.53,1429.49,264.1516,2022-09-18 08:23:59.999,377599.464087,504.0,190.4447,272236.005264,0.0,19902.82,19915.82,19902.02,19909.55,211.08216,4202612.1828451,3003.0,107.2982,2136363.090168,0.0
2022-09-18 08:24:00,1429.48,1430.36,1429.23,1430.36,233.0151,2022-09-18 08:24:59.999,333194.471687,428.0,123.8876,177150.176509,0.0,19909.55,19913.12,19906.57,19911.58,110.29689,2196038.910153,1831.0,64.23635,1278995.7681419,0.0
2022-09-18 08:25:00,1430.36,1430.36,1429.27,1429.48,447.0228,2022-09-18 08:25:59.999,639213.785221,514.0,100.3746,143492.955375,0.0,19911.58,19912.84,19904.97,19906.61,117.27765,2334713.5952946,2032.0,49.30272,981502.4891189,0.0
2022-09-18 08:26:00,1429.48,1429.48,1428.97,1428.99,123.7356,2022-09-18 08:26:59.999,176841.343385,242.0,54.1789,77426.313188,0.0,19907.34,19909.25,19901.99,19906.82,117.07579,2330444.5299453,1830.0,60.7698,1209704.0920896,0.0
2022-09-18 08:27:00,1428.99,1430.38,1428.99,1430.12,115.4943,2022-09-18 08:27:59.999,165120.323462,255.0,74.4812,106467.176486,0.0,19905.81,19915.8,19905.81,19909.77,133.4321,2656673.5075795,2157.0,78.10092,1555015.4797292,0.0
2022-09-18 08:28:00,1430.11,1430.17,1429.83,1430.02,114.4637,2022-09-18 08:28:59.999,163682.502342,227.0,33.1836,47450.409017,0.0,19909.77,19910.45,19902.2,19907.24,85.41307,1700174.4890205,1778.0,36.49249,726397.4647301,0.0
2022-09-18 08:29:00,1430.02,1430.47,1430.01,1430.46,32.551,2022-09-18 08:29:59.999,46556.922008,116.0,25.8285,36942.662743,0.0,19907.24,19916.66,19905.86,19915.24,87.95557,1751430.5046082,1692.0,51.41543,1023805.2048427,0.0
2022-09-18 08:30:00,1430.46,1431.0,1429.87,1429.88,191.491,2022-09-18 08:30:59.999,273944.25377,424.0,56.5279,80870.745669,0.0,19914.26,19920.55,19913.85,19914.89,150.32223,2994206.1978531,2433.0,78.91191,1571846.1010317,0.0
2022-09-18 08:31:00,1429.88,1429.88,1428.49,1428.94,202.3073,2022-09-18 08:31:59.999,289072.416185,414.0,79.2246,113193.603775,0.0,19914.16,19915.56,19906.87,19909.58,134.42591,2676509.6879475,2248.0,62.88321,1252059.6724116,0.0
2022-09-18 08:32:00,1428.93,1430.17,1428.93,1429.97,132.328,2022-09-18 08:32:59.999,189206.807875,315.0,37.1256,53071.254899,0.0,19909.58,19921.77,19908.45,19920.5,103.51025,2061518.024637,1834.0,54.42567,1083948.4281228,0.0
2022-09-18 08:33:00,1429.97,1432.6,1429.97,1432.36,685.7749,2022-09-18 08:33:59.999,981425.244756,988.0,604.1191,864503.363451,0.0,19920.49,19938.7,19919.73,19936.34,221.57164,4416059.9777842,3647.0,128.28724,2556815.5240367,0.0
2022-09-18 08:34:00,1432.36,1432.57,1431.91,1432.56,156.1605,2022-09-18 08:34:59.999,223669.68754,515.0,94.1631,134864.775956,0.0,19935.3,19942.09,19930.77,19937.61,136.24398,2716308.2514182,2637.0,78.93871,1573845.8705122,0.0
2022-09-18 08:35:00,1432.55,1432.57,1432.09,1432.09,141.2318,2022-09-18 08:35:59.999,202298.58245,294.0,61.7699,88479.222824,0.0,19937.61,19942.19,19933.71,19936.98,375.47339,7486075.0446119,3042.0,94.22967,1878799.1430823,0.0
2022-09-18 08:36:00,1432.09,1432.1,1431.36,1431.77,228.603,2022-09-18 08:36:59.999,327303.994639,312.0,67.3638,96441.532566,0.0,19936.98,19937.97,19927.9,19937.31,209.93511,4184460.351265,2285.0,135.76414,2706136.7043943,0.0
2022-09-18 08:37:00,1431.76,1432.56,1431.76,1432.55,232.6027,2022-09-18 08:37:59.999,333119.724278,453.0,144.4632,206886.393843,0.0,19937.31,19944.47,19932.31,19941.8,161.80944,3226361.6474399,2724.0,100.92122,2012389.9842471,0.0
2022-09-18 08:38:00,1432.54,1432.97,1432.54,1432.95,126.1051,2022-09-18 08:38:59.999,180680.125826,315.0,75.3945,108020.07448,0.0,19941.8,19944.54,19938.15,19943.29,119.42047,2381448.7150109,2048.0,54.84441,1093712.2108952,0.0
2022-09-18 08:39:00,1432.96,1433.5,1432.24,1432.68,325.7079,2022-09-18 08:39:59.999,466695.989945,610.0,137.1896,196565.261555,0.0,19943.28,19951.32,19940.01,19942.91,188.59099,3761533.1299251,3172.0,91.04139,1815957.4145117,0.0
2022-09-18 08:40:00,1432.67,1434.61,1432.39,1434.28,298.2841,2022-09-18 08:40:59.999,427613.850231,554.0,190.0052,272408.426496,0.0,19944.11,19968.22,19940.99,19957.7,210.34026,4197484.5934921,3681.0,114.42887,2283434.9005196,0.0
2022-09-18 08:41:00,1434.27,1434.79,1434.09,1434.51,282.2428,2022-09-18 08:41:59.999,404855.270646,510.0,121.4565,174218.974226,0.0,19957.9,19971.58,19957.9,19965.36,141.4704,2824322.8322758,2994.0,81.16159,1620344.5275113,0.0
2022-09-18 08:42:00,1434.51,1434.6,1433.68,1434.54,148.1516,2022-09-18 08:42:59.999,212472.876897,426.0,70.384,100931.636797,0.0,19965.36,19967.18,19955.8,19963.12,132.05705,2636167.5482181,2307.0,66.67161,1330954.0519934,0.0
2022-09-18 08:43:00,1434.54,1436.21,1434.54,1435.61,569.1723,2022-09-18 08:43:59.999,817016.885016,803.0,466.4928,669604.752925,0.0,19964.1,19977.99,19963.12,19973.01,224.81762,4489975.1321223,3878.0,121.07043,2417992.6045568,0.0
2022-09-18 08:44:00,1435.62,1437.04,1435.61,1436.26,416.9544,2022-09-18 08:44:59.999,598892.742894,641.0,318.2915,457164.845433,0.0,19973.01,19979.0,19971.37,19974.86,218.43029,4363028.3785201,3207.0,100.86102,2014697.5652577,0.0
2022-09-18 08:45:00,1436.26,1436.47,1435.19,1435.26,277.9589,2022-09-18 08:45:59.999,399067.15934,378.0,96.8151,138996.803209,0.0,19975.89,19982.56,19967.13,19974.55,242.81716,4850176.2275087,3775.0,141.51301,2826748.8409877,0.0
2022-09-18 08:46:00,1435.26,1435.39,1434.74,1435.39,130.4226,2022-09-18 08:46:59.999,187153.672888,333.0,58.6619,84170.194088,0.0,19974.55,19975.62,19967.55,19972.03,132.81571,2652467.5355749,2363.0,63.25093,1263221.8825449,0.0
2022-09-18 08:47:00,1435.39,1436.39,1435.38,1436.38,130.5826,2022-09-18 08:47:59.999,187514.788591,252.0,99.7399,143229.536246,0.0,19972.03,19977.66,19969.79,19975.7,112.70802,2251204.5957517,2084.0,65.87164,1315708.3180346,0.0
2022-09-18 08:48:00,1436.39,1437.37,1436.38,1437.24,223.6664,2022-09-18 08:48:59.999,321395.797412,492.0,173.4344,249218.411491,0.0,19975.7,19993.48,19975.11,19990.09,293.53953,5866416.4940013,4350.0,171.85795,3434660.6970829,0.0
2022-09-18 08:49:00,1437.23,1437.8,1436.83,1437.72,266.2381,2022-09-18 08:49:59.999,382658.291395,563.0,149.0487,214220.536661,0.0,19990.09,19995.35,19987.29,19991.23,170.20054,3402426.3347576,2907.0,77.12392,1541806.0890098,0.0
2022-09-18 08:50:00,1437.73,1438.5,1437.14,1437.84,541.6792,2022-09-18 08:50:59.999,778829.031713,771.0,318.2367,457542.039946,0.0,19991.23,20005.07,19990.96,19999.29,300.05315,6000753.3971579,4708.0,176.53574,3530565.6583024,0.0
2022-09-18 08:51:00,1437.84,1438.42,1437.27,1438.42,200.7185,2022-09-18 08:51:59.999,288571.522335,446.0,140.0468,201344.984748,0.0,19999.74,20011.54,19993.46,20004.04,230.15412,4603111.1365865,3066.0,158.65568,3173224.3019696,0.0
2022-09-18 08:52:00,1438.42,1439.67,1438.41,1439.1,522.8451,2022-09-18 08:52:59.999,752430.681648,654.0,381.0869,548413.561126,0.0,20004.04,20029.65,20002.23,20020.88,451.87294,9044417.1741909,6534.0,264.92524,5302655.7036634,0.0
2022-09-18 08:53:00,1439.1,1439.19,1438.07,1438.08,352.1477,2022-09-18 08:53:59.999,506661.789742,483.0,61.2592,88144.653072,0.0,20020.43,20027.54,20010.4,20013.18,212.0342,4244458.3984364,3513.0,114.45736,2291304.3442478,0.0
2022-09-18 08:54:00,1438.07,1439.17,1438.07,1439.16,395.0178,2022-09-18 08:54:59.999,568302.663686,424.0,228.323,328439.622542,0.0,20013.16,20029.81,20012.39,20022.69,307.95332,6166160.0494587,3709.0,172.80707,3459963.4186432,0.0
2022-09-18 08:55:00,1439.17,1439.17,1437.99,1438.94,418.9143,2022-09-18 08:55:59.999,602581.019145,512.0,270.9068,389644.455633,0.0,20022.69,20024.75,20008.88,20010.87,292.36292,5851979.7422124,3807.0,144.4382,2891116.4926323,0.0
2022-09-18 08:56:00,1438.94,1439.34,1438.71,1439.09,353.5865,2022-09-18 08:56:59.999,508816.136277,513.0,207.4122,298471.558065,0.0,20012.48,20015.09,19993.96,19995.22,209.63652,4192956.456723,3883.0,106.13987,2122968.1738195,0.0
2022-09-18 08:57:00,1439.09,1439.84,1438.16,1438.17,344.2655,2022-09-18 08:57:59.999,495412.251919,517.0,122.7414,176646.813818,0.0,19995.22,20010.4,19990.32,20002.39,193.49843,3870318.2258454,3477.0,117.32079,2346573.7519357,0.0
2022-09-18 08:58:00,1438.17,1438.17,1437.57,1437.81,117.4659,2022-09-18 08:58:59.999,168910.682515,260.0,40.0843,57633.999434,0.0,20001.65,20002.39,19989.2,19995.68,259.03531,5179983.7662593,3285.0,142.63126,2852233.4019848,0.0
2022-09-18 08:59:00,1437.82,1438.58,1437.61,1438.03,262.7489,2022-09-18 08:59:59.999,377852.520736,441.0,108.3445,155812.919898,0.0,19996.56,20000.62,19985.31,19989.29,332.09024,6639046.2028727,4985.0,173.97562,3478076.7850195,0.0
2022-09-18 09:00:00,1438.02,1438.79,1438.02,1438.63,231.5788,2022-09-18 09:00:59.999,333138.840887,361.0,161.2443,231955.185791,0.0,19988.92,20000.0,19988.37,19990.02,226.61573,4531172.0206323,3751.0,118.3394,2366230.0173914,0.0
2022-09-18 09:01:00,1438.63,1439.11,1436.32,1436.46,896.928,2022-09-18 09:01:59.999,1289531.546801,1120.0,289.1103,415648.21958,0.0,19990.5,19992.09,19979.34,19979.71,323.24622,6459917.2378308,5307.0,162.88682,3255259.4306554,0.0
2022-09-18 09:02:00,1436.46,1436.46,1434.77,1435.96,354.7374,2022-09-18 09:02:59.999,509251.701156,528.0,120.5054,172958.598786,0.0,19979.71,19981.62,19960.28,19973.39,178.69008,3568209.9888623,3964.0,90.76378,1812452.7004303,0.0
2022-09-18 09:03:00,1435.96,1436.63,1435.9,1436.56,109.3694,2022-09-18 09:03:59.999,157089.333753,288.0,53.3317,76592.83252,0.0,19972.85,19991.49,19972.22,19991.49,90.44731,1807332.169986,2800.0,51.93034,1037682.9080059,0.0
2022-09-18 09:04:00,1436.56,1436.63,1436.42,1436.62,104.839,2022-09-18 09:04:59.999,150606.393554,309.0,18.8054,27014.629152,0.0,19991.3,19999.6,19990.62,19997.73,115.15751,2302576.6253155,2503.0,67.63376,1352361.2902353,0.0
2022-09-18 09:05:00,1436.63,1436.63,1436.3,1436.31,43.1246,2022-09-18 09:05:59.999,61949.314907,202.0,14.627,21011.272359,0.0,19998.16,19999.33,19991.52,19998.23,100.64697,2012519.6592343,2286.0,50.9275,1018372.6767592,0.0
2022-09-18 09:06:00,1436.3,1437.13,1436.0,1436.01,436.3232,2022-09-18 09:06:59.999,626893.295165,614.0,110.9582,159403.136739,0.0,19998.23,20011.36,19997.4,20002.32,171.98654,3440417.2827992,3356.0,120.8272,2417091.1084429,0.0
2022-09-18 09:07:00,1436.01,1436.21,1434.5,1434.51,215.8858,2022-09-18 09:07:59.999,309929.70031,570.0,63.0258,90496.587223,0.0,20003.28,20003.92,19975.52,19976.86,154.19139,3082419.94136,3328.0,53.88559,1077315.5684733,0.0
2022-09-18 09:08:00,1434.51,1434.74,1432.4,1434.21,412.4993,2022-09-18 09:08:59.999,591421.364093,704.0,210.931,302384.089496,0.0,19976.86,19985.0,19966.47,19979.93,218.41572,4363184.3164914,3714.0,113.43498,2266052.7073413,0.0
2022-09-18 09:09:00,1434.21,1435.47,1434.2,1435.3,172.4635,2022-09-18 09:09:59.999,247484.627837,320.0,117.094,168015.748881,0.0,19979.93,19988.9,19977.59,19985.58,103.80128,2074328.1397279,2278.0,45.29106,905112.9617343,0.0
2022-09-18 09:10:00,1435.31,1435.31,1434.92,1434.93,151.0561,2022-09-18 09:10:59.999,216783.125005,296.0,35.6767,51197.126995,0.0,19984.94,19987.58,19982.57,19983.11,59.46208,1188331.7941428,1569.0,34.58065,691092.6817072,0.0
2022-09-18 09:11:00,1434.92,1436.48,1434.85,1436.48,314.6586,2022-09-18 09:11:59.999,451742.96591,404.0,279.5607,401374.429391,0.0,19984.56,19993.19,19982.13,19992.02,71.97594,1438540.1345637,1904.0,39.80123,795503.7964315,0.0
2022-09-18 09:12:00,1436.48,1436.87,1435.39,1435.53,580.8107,2022-09-18 09:12:59.999,834224.133587,837.0,256.5096,368392.110141,0.0,19992.78,19999.99,19979.67,19981.2,170.30747,3404406.6518435,3445.0,61.66508,1232784.9396014,0.0
2022-09-18 09:13:00,1435.53,1436.0,1434.86,1434.86,256.6004,2022-09-18 09:13:59.999,368334.666465,410.0,116.6316,167429.223963,0.0,19981.81,19987.13,19975.32,19977.06,112.12635,2240407.0952143,2313.0,52.10552,1041149.2964444,0.0
2022-09-18 09:14:00,1434.87,1435.22,1434.86,1434.94,54.6712,2022-09-18 09:14:59.999,78453.240191,145.0,32.377,46459.659345,0.0,19977.06,19980.43,19975.1,19977.35,91.48427,1827652.6924682,2044.0,47.39334,946831.3791332,0.0
2022-09-18 09:15:00,1434.93,1436.42,1434.79,1436.41,361.7732,2022-09-18 09:15:59.999,519364.860329,473.0,319.4318,458599.329638,0.0,19977.35,19985.4,19971.15,19984.11,137.02112,2737352.2322594,2681.0,61.07292,1220112.27985,0.0
2022-09-18 09:16:00,1436.42,1438.28,1436.41,1437.31,585.9145,2022-09-18 09:16:59.999,842329.715548,731.0,344.4049,495076.308298,0.0,19984.11,20000.0,19983.92,19990.21,133.03482,2659837.7721843,3183.0,62.30307,1245673.9804998,0.0
2022-09-18 09:17:00,1437.31,1437.32,1433.64,1434.21,668.4344,2022-09-18 09:17:59.999,959371.434752,710.0,244.3555,350480.750629,0.0,19990.81,19991.37,19962.75,19972.06,156.49086,3126343.5190121,3249.0,59.80128,1194809.8781188,0.0
2022-09-18 09:18:00,1434.21,1434.98,1434.2,1434.98,121.1468,2022-09-18 09:18:59.999,173788.963143,240.0,88.8544,127461.032429,0.0,19972.06,19977.61,19970.2,19976.33,75.6724,1511525.6493747,1912.0,34.58526,690844.2100514,0.0
2022-09-18 09:19:00,1434.98,1435.92,1434.13,1435.04,478.2203,2022-09-18 09:19:59.999,686169.703082,670.0,261.0901,374609.183719,0.0,19976.32,19980.42,19956.78,19959.5,208.16983,4156405.3191715,3675.0,69.32831,1384318.1985115,0.0
2022-09-18 09:20:00,1435.03,1435.77,1434.93,1435.77,79.5345,2022-09-18 09:20:59.999,114154.641574,196.0,68.9194,98918.164091,0.0,19959.5,19971.56,19952.44,19970.53,117.97541,2355117.323813,2271.0,55.54455,1108919.1291704,0.0
2022-09-18 09:21:00,1435.76,1436.15,1435.76,1436.15,157.0786,2022-09-18 09:21:59.999,225574.855895,260.0,57.3534,82359.108152,0.0,19971.25,19978.47,19970.53,19977.31,81.51484,1628332.6989503,1882.0,46.13562,921610.0766165,0.0
2022-09-18 09:22:00,1436.14,1437.24,1436.14,1437.24,298.5331,2022-09-18 09:22:59.999,428933.210456,381.0,228.1205,327759.378463,0.0,19977.11,19980.0,19975.61,19978.32,78.63886,1571017.0924837,1861.0,38.6539,772233.6097391,0.0
2022-09-18 09:23:00,1437.23,1437.24,1437.08,1437.08,61.2376,2022-09-18 09:23:59.999,88008.174701,199.0,7.442,10695.34449,0.0,19978.32,19980.99,19977.19,19980.05,70.39216,1406379.3144704,1695.0,44.68134,892714.1485559,0.0
2022-09-18 09:24:00,1437.08,1437.42,1436.95,1437.42,203.4568,2022-09-18 09:24:59.999,292397.192894,341.0,142.4128,204669.990709,0.0,19979.36,19983.64,19974.91,19982.57,151.14311,3019786.5101706,2533.0,83.90753,1676488.2714708,0.0
2022-09-18 09:25:00,1437.42,1437.43,1436.35,1436.42,174.6287,2022-09-18 09:25:59.999,250893.72828,370.0,32.2549,46334.986631,0.0,19983.38,19983.67,19974.38,19976.57,94.53412,1888600.9179379,2080.0,42.51541,849365.9523206,0.0
2022-09-18 09:26:00,1436.42,1436.42,1435.06,1435.26,354.4934,2022-09-18 09:26:59.999,508978.943289,400.0,66.0142,94753.239503,0.0,19976.57,19977.3,19963.66,19966.7,123.97844,2476057.3779332,2757.0,46.48323,928353.6346205,0.0
2022-09-18 09:27:00,1435.26,1435.26,1434.0,1434.08,195.7986,2022-09-18 09:27:59.999,280882.440947,311.0,45.7547,65621.923748,0.0,19966.7,19967.45,19956.34,19960.12,119.04957,2376418.86662,2683.0,56.46401,1127121.7444888,0.0
2022-09-18 09:28:00,1434.09,1434.64,1434.0,1434.35,752.5603,2022-09-18 09:28:59.999,1079360.416127,504.0,587.9191,843217.329149,0.0,19960.12,19971.69,19957.94,19961.05,170.48442,3403811.8000343,2815.0,63.18663,1261583.9518912,0.0
2022-09-18 09:29:00,1434.34,1434.83,1434.34,1434.41,141.57,2022-09-18 09:29:59.999,203104.608606,327.0,44.74,64183.347316,0.0,19961.55,19967.64,19957.21,19959.82,99.85439,1993307.1568767,2167.0,46.45908,927439.341318,0.0
2022-09-18 09:30:00,1434.42,1434.84,1434.41,1434.6,68.0443,2022-09-18 09:30:59.999,97617.439866,183.0,26.1747,37548.854969,0.0,19959.14,19969.15,19956.99,19965.12,94.89906,1894504.3163165,2192.0,52.39137,1045897.2759694,0.0
2022-09-18 09:31:00,1434.6,1435.3,1434.6,1434.77,162.1976,2022-09-18 09:31:59.999,232753.779421,315.0,88.0928,126404.688484,0.0,19965.12,19971.56,19962.13,19963.1,105.68812,2110275.8023723,2363.0,46.40496,926600.6879161,0.0
2022-09-18 09:32:00,1434.76,1434.77,1433.71,1433.71,322.6602,2022-09-18 09:32:59.999,462769.798432,443.0,84.2502,120822.837898,0.0,19963.1,19967.11,19953.69,19955.03,172.9371,3451862.3808279,3216.0,85.70331,1710669.6859553,0.0
2022-09-18 09:33:00,1433.72,1433.72,1431.71,1433.09,361.5856,2022-09-18 09:33:59.999,517992.867307,595.0,134.3683,192444.742771,0.0,19955.05,19957.48,19938.77,19953.18,425.89164,8496115.3733396,5296.0,130.31618,2599636.0859974,0.0
2022-09-18 09:34:00,1433.08,1434.89,1433.08,1434.83,249.2065,2022-09-18 09:34:59.999,357390.61579,514.0,164.5872,236013.839221,0.0,19952.72,19970.73,19952.24,19968.67,236.77059,4726797.0291094,3971.0,131.58565,2626905.8446911,0.0
2022-09-18 09:35:00,1434.83,1435.21,1434.8,1435.21,195.845,2022-09-18 09:35:59.999,281040.126404,297.0,130.4644,187217.664234,0.0,19968.28,19976.59,19968.0,19975.2,140.05733,2797401.6431098,2808.0,84.27965,1683353.790872,0.0
2022-09-18 09:36:00,1435.21,1435.21,1434.19,1434.62,217.2665,2022-09-18 09:36:59.999,311700.635623,295.0,35.9026,51500.0561,0.0,19975.2,19976.67,19961.84,19971.14,194.11191,3876410.4608793,2969.0,101.85862,2034150.5180458,0.0
2022-09-18 09:37:00,1434.61,1435.24,1434.61,1435.24,60.7878,2022-09-18 09:37:59.999,87213.836562,181.0,27.6118,39617.519014,0.0,19971.97,19981.66,19970.73,19979.49,73.41068,1466430.982129,1925.0,44.60392,891009.2106516,0.0
2022-09-18 09:38:00,1435.23,1435.7,1434.97,1435.16,146.369,2022-09-18 09:38:59.999,210098.557673,401.0,78.778,113071.0375,0.0,19979.49,19988.33,19979.49,19987.52,122.61315,2450336.3378697,2774.0,62.86563,1256338.6608275,0.0
2022-09-18 09:39:00,1435.16,1435.94,1435.0,1435.52,145.0692,2022-09-18 09:39:59.999,208256.938315,435.0,55.7576,80038.771848,0.0,19986.52,19994.29,19981.49,19990.83,178.97165,3577368.5542228,3514.0,86.21666,1723386.7043799,0.0
2022-09-18 09:40:00,1435.52,1435.66,1434.84,1435.66,218.5772,2022-09-18 09:40:59.999,313716.541581,286.0,92.9996,133474.165511,0.0,19989.91,19993.51,19980.3,19992.18,118.44711,2367341.2420359,2466.0,70.41948,1407456.5715257,0.0
2022-09-18 09:41:00,1435.65,1436.76,1435.65,1436.68,178.0273,2022-09-18 09:41:59.999,255685.484338,280.0,143.7255,206414.736049,0.0,19992.18,20003.66,19991.07,20000.58,168.08523,3361216.4591261,3153.0,96.37454,1927285.2418387,0.0
2022-09-18 09:42:00,1436.68,1436.77,1436.02,1436.03,232.0596,2022-09-18 09:42:59.999,333347.177035,460.0,74.0338,106341.276708,0.0,20000.17,20003.55,19992.89,19994.16,148.79353,2975721.5839238,2725.0,82.22807,1644524.0351637,0.0
2022-09-18 09:43:00,1436.03,1436.38,1435.62,1435.92,91.1595,2022-09-18 09:43:59.999,130902.377709,226.0,64.2527,92267.926932,0.0,19994.16,20001.61,19988.57,19994.97,127.88608,2557142.8699695,2683.0,73.08283,1461321.2383964,0.0
2022-09-18 09:44:00,1435.92,1436.25,1435.91,1436.23,68.1653,2022-09-18 09:44:59.999,97893.666869,216.0,34.118,48996.172343,0.0,19994.97,20003.91,19994.97,20002.86,105.34866,2106831.730325,2227.0,70.07033,1401359.1927338,0.0
2022-09-18 09:45:00,1436.24,1436.24,1435.43,1436.15,201.3417,2022-09-18 09:45:59.999,289090.266801,362.0,89.6863,128771.394563,0.0,20002.86,20003.32,19988.11,19997.07,166.78389,3334941.2311743,3039.0,90.13098,1802245.0695588,0.0
2022-09-18 09:46:00,1436.15,1436.71,1436.15,1436.7,455.232,2022-09-18 09:46:59.999,653887.337031,520.0,239.7209,344316.933742,0.0,19997.07,20003.65,19995.56,20000.74,98.03633,1960595.7199877,2301.0,60.06008,1201139.5829628,0.0
2022-09-18 09:47:00,1436.7,1437.41,1436.7,1437.18,239.4935,2022-09-18 09:47:59.999,344184.487202,400.0,87.2738,125414.967044,0.0,20000.74,20008.82,20000.66,20005.08,181.61909,3633415.9043059,3151.0,105.41611,2108962.9079292,0.0
2022-09-18 09:48:00,1437.17,1437.41,1436.45,1437.41,419.45,2022-09-18 09:48:59.999,602724.698389,594.0,183.9495,264313.340601,0.0,20005.08,20007.11,19994.64,20005.28,137.71196,2754468.3514378,2674.0,64.32674,1286646.7949976,0.0
2022-09-18 09:49:00,1437.4,1437.91,1437.14,1437.15,301.6657,2022-09-18 09:49:59.999,433660.066389,341.0,123.9181,178139.941045,0.0,20005.27,20012.0,20001.43,20001.45,139.67458,2794405.3686317,2564.0,75.73652,1515280.8056776,0.0
2022-09-18 09:50:00,1437.15,1437.53,1436.71,1437.53,171.8029,2022-09-18 09:50:59.999,246916.466663,331.0,87.6355,125953.567518,0.0,20002.37,20007.56,19995.35,20005.65,110.06254,2201482.8569954,2421.0,64.53146,1290783.4207545,0.0
2022-09-18 09:51:00,1437.53,1437.68,1437.5,1437.51,110.345,2022-09-18 09:51:59.999,158623.557154,265.0,33.9431,48793.964159,0.0,20006.43,20010.0,20001.71,20003.77,93.97686,1880076.1335657,2261.0,44.27855,885845.8603056,0.0
2022-09-18 09:52:00,1437.5,1438.04,1437.25,1437.26,232.4826,2022-09-18 09:52:59.999,334247.427979,421.0,105.8294,152154.789974,0.0,20003.77,20015.0,20001.23,20003.37,136.41022,2729318.3756386,2974.0,71.33448,1427339.7454282,0.0
2022-09-18 09:53:00,1437.26,1437.38,1436.5,1436.51,229.0242,2022-09-18 09:53:59.999,329130.687536,301.0,33.8141,48600.367854,0.0,20002.86,20005.25,19991.45,19993.31,114.26968,2285492.4055837,2446.0,56.99857,1140031.3977579,0.0
2022-09-18 09:54:00,1436.51,1436.62,1436.02,1436.53,271.26,2022-09-18 09:54:59.999,389624.443736,350.0,149.2966,214435.154556,0.0,19993.31,19996.54,19984.4,19990.29,121.24156,2423642.4069386,2646.0,60.55932,1210594.3248659,0.0
2022-09-18 09:55:00,1436.54,1436.69,1435.27,1435.66,406.3686,2022-09-18 09:55:59.999,583592.863485,473.0,89.9593,129167.486399,0.0,19991.08,19992.86,19970.0,19975.87,186.4336,3725241.405997,2982.0,64.24755,1283846.9732349,0.0
2022-09-18 09:56:00,1435.65,1436.33,1435.45,1435.7,428.8743,2022-09-18 09:56:59.999,615750.156333,482.0,339.1675,486939.388489,0.0,19975.62,19981.74,19963.14,19971.9,142.97649,2855615.839319,3279.0,69.78623,1393797.5054474,0.0
